flight_id,origin,destination,date,airline,delay_min
2929,TOL,QAH,2024-02-14,JetBlue,41
2930,QGM,SIE,2024-03-22,Alaska,29
2931,FTR,YDD,2024-01-08,Alaska,27
2932,QJJ,WGE,2024-02-01,United,0
2933,KFZ,LFO,2024-02-16,Alaska,0
2934,QGM,GKR,2024-01-04,Alaska,29
2935,HIT,WOB,2024-01-19,American,27
2936,FHC,AFQ,2024-03-28,United,39
2937,ZBF,BJZ,2024-03-18,JetBlue,0
2938,GPX,PNW,2024-01-02,Delta,5
2939,TOL,NAI,2024-03-23,Alaska,0
2940,QJJ,SEJ,2024-03-31,JetBlue,2
2941,LYW,OGW,2024-01-25,Southwest,29
2942,CWP,WGE,2024-02-02,Alaska,0
2943,UEC,QCL,2024-03-09,Alaska,22
2944,XWH,LKH,2024-02-09,Alaska,6
2945,QPD,QAH,2024-01-12,Delta,16
2946,QPE,WIR,2024-02-14,Spirit,0
2947,GUL,FGY,2024-01-27,Alaska,11
2948,SEJ,YDD,2024-02-09,Delta,0
2949,CWP,SIE,2024-01-01,Delta,6
2950,KYZ,ZQO,2024-03-30,Southwest,0
2951,AYW,EPR,2024-03-24,American,34
2952,YFS,XCK,2024-01-22,United,25
2953,FTR,GFY,2024-03-31,United,19
2954,BLZ,SIE,2024-01-24,JetBlue,40
2955,LLM,OSE,2024-03-13,Spirit,0
2956,ZVZ,GFY,2024-01-26,Delta,44
2957,LHA,GFY,2024-01-25,American,28
2958,QPD,VAU,2024-03-21,JetBlue,5
2959,GYW,QPE,2024-01-22,Delta,32
2960,OMU,LYW,2024-02-18,Delta,0
2961,MBT,KYZ,2024-02-13,Delta,0
2962,EYC,VSP,2024-03-02,Southwest,0
2963,GKR,PSF,2024-01-13,Delta,0
2964,GYL,FGY,2024-01-01,Alaska,0
2965,EYC,AFN,2024-01-13,United,34
2966,OGW,XVC,2024-02-18,JetBlue,4
2967,OGW,PSF,2024-02-04,Southwest,17
2968,HZP,QAH,2024-02-13,JetBlue,0
2969,WGE,NCB,2024-02-17,Alaska,0
2970,NCB,ZRA,2024-01-31,American,15
2971,HIT,RNG,2024-02-18,JetBlue,0
2972,GYL,SRZ,2024-02-12,Spirit,8
2973,IPF,XVC,2024-02-28,Spirit,0
2974,YDD,RNG,2024-01-18,Delta,49
2975,FHC,FAI,2024-03-08,American,28
2976,YDD,QAH,2024-02-01,American,12
2977,OSE,ZJO,2024-03-28,Alaska,35
2978,HZP,UQG,2024-02-22,Alaska,0
2979,VHB,XVC,2024-03-22,Spirit,20
2980,MFK,SFI,2024-03-22,American,13
2981,AFN,TOU,2024-02-11,Alaska,15
2982,VAU,TDM,2024-03-18,Southwest,35
2983,RNG,TOU,2024-03-19,Spirit,24
2984,LYW,BGR,2024-02-24,Southwest,15
2985,GPX,YDD,2024-01-13,Alaska,0
2986,QJJ,OMU,2024-03-18,United,0
2987,GNE,GUL,2024-03-07,JetBlue,7
2988,GNE,QCL,2024-01-05,United,11
2989,GDX,NAI,2024-02-08,Spirit,0
2990,GKR,PSB,2024-02-29,United,58
2991,OSE,LLM,2024-03-02,Alaska,40
2992,GCH,VSP,2024-02-01,United,22
2993,CWP,QAH,2024-03-25,Alaska,11
2994,NAI,GYW,2024-02-25,Alaska,5
2995,CKI,PNW,2024-02-11,Southwest,0
2996,TOL,MBT,2024-01-29,Alaska,11
2997,ZBF,HIT,2024-03-01,Alaska,15
2998,FAI,HIT,2024-01-18,JetBlue,0
2999,QPE,FXW,2024-03-03,Delta,16
3000,GGO,OFP,2024-01-29,JetBlue,6
3001,TOL,KBJ,2024-01-09,Alaska,0
3002,NCB,XWH,2024-02-18,Alaska,0
3003,WOB,COH,2024-02-25,Spirit,1
3004,TDM,OTB,2024-02-03,Delta,47
3005,OMU,NAI,2024-01-15,Delta,21
3006,NCB,TOU,2024-03-16,United,0
3007,LHA,LLM,2024-03-14,American,19
3008,KPN,ZRA,2024-02-18,JetBlue,0
3009,TOU,XVC,2024-02-09,Delta,31
3010,LKH,GPQ,2024-01-25,Spirit,0
3011,QJJ,WGE,2024-02-10,Spirit,8
3012,ABW,GKR,2024-01-17,JetBlue,36
3013,GPX,FHC,2024-03-16,United,0
3014,GYW,SEJ,2024-01-02,JetBlue,0
3015,AFQ,ZRA,2024-01-19,Spirit,0
3016,OMU,OTB,2024-03-04,Alaska,30
3017,AFQ,GUL,2024-03-17,American,0
3018,GUL,LHA,2024-03-26,Spirit,0
3019,YDD,LFO,2024-03-17,American,0
3020,CQU,QCL,2024-03-29,Delta,21
3021,MBT,QGM,2024-03-14,Southwest,34
3022,WYC,ZVZ,2024-03-04,American,0
3023,QGM,XWH,2024-01-08,Spirit,1
3024,OFP,WJE,2024-01-27,Spirit,33
3025,YFS,OTB,2024-03-30,Alaska,0
3026,USN,ZQO,2024-01-23,Spirit,2
3027,SIE,YFS,2024-02-20,American,13
3028,GPX,PNW,2024-01-03,JetBlue,18
3029,SEJ,NCB,2024-02-24,Alaska,0
3030,HZP,BGR,2024-02-20,Southwest,10
3031,ZNZ,AYW,2024-02-06,American,0
3032,YDD,VHB,2024-03-30,Spirit,0
3033,PSB,SEJ,2024-01-13,United,19
3034,MFK,QAH,2024-03-15,Spirit,0
3035,USN,QGM,2024-02-08,Southwest,11
3036,WAS,PNW,2024-03-14,United,18
3037,VAU,YDD,2024-03-02,American,3
3038,GUL,FBQ,2024-01-28,Spirit,13
3039,LHA,BLZ,2024-03-24,Delta,0
3040,ABW,FXW,2024-03-14,Delta,5
3041,GKR,GUL,2024-02-18,Southwest,22
3042,GKR,CWP,2024-01-08,Delta,13
3043,SRZ,HZP,2024-01-23,Delta,0
3044,FAI,UQG,2024-03-24,American,14
3045,LKH,XCK,2024-01-20,Alaska,24
3046,FXW,RNG,2024-02-01,Delta,0
3047,FAI,VSP,2024-02-20,Southwest,33
3048,UEC,GGO,2024-03-17,United,3
3049,WAS,LHA,2024-02-18,Spirit,18
3050,GGO,HIT,2024-03-25,Delta,33
3051,ZQO,YWE,2024-03-24,Southwest,0
3052,MBT,WYC,2024-03-24,Southwest,0
3053,FTR,VHR,2024-01-16,Delta,4
3054,LYW,FAI,2024-03-03,Alaska,0
3055,HIT,UQG,2024-01-29,Delta,44
3056,LKH,WIR,2024-03-14,Southwest,0
3057,MBT,GGO,2024-01-13,Spirit,0
3058,LKH,GFY,2024-02-19,Southwest,14
3059,WOB,YDD,2024-02-25,American,0
3060,WIR,KPN,2024-01-13,American,2
3061,KYZ,GNE,2024-03-09,United,16
3062,RNG,YDD,2024-01-03,Southwest,3
3063,COH,GPQ,2024-03-08,Southwest,8
3064,KYZ,OGW,2024-03-15,JetBlue,0
3065,GNE,WAS,2024-01-16,Spirit,0
3066,QAH,FBQ,2024-03-25,Delta,16
3067,GFY,KBJ,2024-03-29,United,45
3068,XVC,COH,2024-02-27,Spirit,10
3069,ZRA,FAI,2024-01-06,United,14
3070,WIR,FBQ,2024-03-24,United,23
3071,NAI,COH,2024-02-02,Spirit,0
3072,QAH,LFO,2024-01-11,Delta,44
3073,QCL,UEC,2024-02-16,JetBlue,14
3074,CWP,WGE,2024-03-25,Delta,42
3075,BJZ,UEC,2024-01-06,JetBlue,0
3076,OMU,GPX,2024-03-09,Southwest,46
3077,ZQL,WIR,2024-03-03,Alaska,25
3078,ZRA,OGW,2024-02-15,JetBlue,21
3079,GPQ,UQG,2024-01-27,Alaska,14
3080,IPF,GPX,2024-01-06,United,5
3081,LFO,VHB,2024-01-19,American,34
3082,ZVZ,ZQL,2024-03-18,JetBlue,12
3083,ZVZ,LKH,2024-02-15,American,0
3084,KPN,YFS,2024-03-20,Southwest,0
3085,ZNZ,PSB,2024-02-02,American,6
3086,XWH,WAS,2024-01-21,Southwest,16
3087,AFQ,LYW,2024-02-02,Alaska,8
3088,WGE,GGO,2024-01-19,JetBlue,34
3089,FBQ,ZNZ,2024-03-21,Alaska,0
3090,FGY,QPE,2024-03-30,Alaska,12
3091,VHB,GNE,2024-02-17,JetBlue,0
3092,GPX,WOB,2024-03-06,JetBlue,25
3093,PNW,EPR,2024-01-20,American,8
3094,XCK,XWH,2024-01-04,JetBlue,18
3095,BJZ,ZNZ,2024-02-04,Delta,0
3096,GPQ,LLM,2024-03-28,JetBlue,35
3097,QPD,KYZ,2024-02-12,Alaska,30
3098,NAI,ABW,2024-02-12,Spirit,21
3099,FGY,GUL,2024-01-29,American,7
3100,VHR,IPF,2024-02-18,United,21
3101,XWH,GYW,2024-01-16,United,0
3102,AYW,YFS,2024-02-09,JetBlue,27
3103,SIE,IPF,2024-03-08,American,42
3104,YDD,WIR,2024-02-06,JetBlue,31
3105,FGY,FHC,2024-01-13,Delta,0
3106,CWP,ZRA,2024-02-19,United,17
3107,BGR,TOU,2024-03-27,Spirit,0
3108,GPQ,PSB,2024-03-17,Spirit,21
3109,RNG,KFZ,2024-03-16,United,19
3110,RVU,VHR,2024-03-28,JetBlue,0
3111,GNE,WJE,2024-03-25,United,0
3112,GUL,XWH,2024-03-13,Alaska,4
3113,FGY,USN,2024-03-22,American,3
3114,QGM,ZQO,2024-02-01,Alaska,0
3115,FHC,EPR,2024-03-31,Southwest,17
3116,GFY,VAU,2024-02-15,Spirit,15
3117,YWE,QCL,2024-02-06,American,6
3118,WGE,OGW,2024-01-30,American,0
3119,QPE,NAI,2024-02-09,Southwest,30
3120,TOL,ZRA,2024-01-12,Alaska,43
3121,LYW,ZNZ,2024-01-31,Delta,0
3122,CWP,WIR,2024-01-08,Delta,0
3123,LHA,VQW,2024-03-11,Southwest,19
3124,VHR,WGE,2024-03-27,JetBlue,2
3125,YFS,ZQL,2024-03-02,Southwest,7
3126,UQG,YIC,2024-03-27,JetBlue,24
3127,YDD,FAI,2024-02-21,Delta,0
3128,KXL,VHB,2024-01-01,Alaska,36
3129,WGE,YDD,2024-03-09,Alaska,11
3130,BGR,BJZ,2024-03-25,Spirit,1
3131,AYW,YIC,2024-03-18,Delta,8
3132,FHC,OSE,2024-01-22,Alaska,9
3133,PSF,AYW,2024-01-29,United,0
3134,ZNZ,ABW,2024-01-18,JetBlue,39
3135,SRZ,USN,2024-02-24,Southwest,10
3136,XWH,CWP,2024-02-17,Delta,18
3137,NCB,GKR,2024-02-01,Spirit,29
3138,GCH,TOL,2024-01-16,American,0
3139,UEC,KFZ,2024-02-07,American,19
3140,ZVZ,XVC,2024-03-21,JetBlue,4
3141,SEJ,ZVZ,2024-02-09,Alaska,26
3142,UQG,LFO,2024-02-29,JetBlue,0
3143,SIE,GYL,2024-02-15,Delta,8
3144,KXL,AFQ,2024-02-12,American,0
3145,SRZ,GYW,2024-01-01,American,18
3146,FXW,GFY,2024-02-21,American,19
3147,VHR,IPF,2024-02-25,Southwest,0
3148,BLZ,LYW,2024-03-08,JetBlue,0
3149,WJE,QPD,2024-01-16,Southwest,7
3150,XVC,WJE,2024-03-25,American,0
3151,OTB,HZP,2024-02-20,American,26
3152,UEC,ABW,2024-02-24,United,2
3153,GPQ,FGY,2024-01-14,Southwest,0
3154,GPX,VAU,2024-01-21,United,2
3155,SRZ,LHA,2024-02-25,Delta,0
3156,SRZ,QGM,2024-01-26,Delta,0
3157,VHB,VQW,2024-01-06,United,0
3158,SEJ,EPR,2024-02-12,Delta,12
3159,PNW,HIT,2024-01-26,Southwest,36
3160,HIT,FGY,2024-01-16,Southwest,16
3161,SIE,PSB,2024-03-04,Spirit,0
3162,YIC,GNE,2024-01-17,American,19
3163,QAH,PSF,2024-02-21,JetBlue,0
3164,FXW,TOU,2024-02-19,United,0
3165,LLM,GYW,2024-01-03,United,0
3166,WJE,BGR,2024-03-05,Delta,0
3167,TOL,YIC,2024-01-31,Delta,2
3168,GKR,NCB,2024-02-24,JetBlue,13
3169,TOU,VHR,2024-02-25,Southwest,8
3170,OMU,VQW,2024-03-03,Delta,1
3171,PSF,WGE,2024-02-01,JetBlue,0
3172,WJE,YFS,2024-03-06,United,22
3173,BJZ,MBT,2024-01-15,Spirit,0
3174,RVU,YDD,2024-02-01,Alaska,25
3175,WGE,BLZ,2024-03-01,Alaska,0
3176,GYW,YDD,2024-03-05,JetBlue,0
3177,GFY,VHB,2024-03-16,Alaska,0
3178,QPE,WJE,2024-01-30,Delta,0
3179,KPN,RNG,2024-01-05,American,29
3180,VHB,GUL,2024-02-24,Delta,20
3181,KXL,BLZ,2024-01-12,Spirit,29
3182,USN,XWH,2024-02-22,JetBlue,20
3183,CQU,YDD,2024-03-22,United,0
3184,OTB,NCB,2024-02-24,Southwest,3
3185,GYL,UQG,2024-02-24,Alaska,0
3186,USN,UEC,2024-01-15,American,36
3187,ABW,MBT,2024-02-14,Alaska,0
3188,EPR,BJZ,2024-02-10,Delta,27
3189,GFY,AFN,2024-01-01,Delta,27
3190,GPX,LHA,2024-02-11,United,46
3191,VQW,HZP,2024-02-05,JetBlue,1
3192,IPF,XCK,2024-01-24,American,24
3193,SIE,ABW,2024-02-12,American,55
3194,LLM,IPF,2024-03-26,Delta,0
3195,YIC,PSB,2024-01-17,American,0
3196,ABW,TOU,2024-02-16,Alaska,0
3197,ZQO,LKH,2024-03-08,JetBlue,24
3198,FTR,VSP,2024-03-24,American,0
3199,FBQ,EYC,2024-02-19,Delta,2
3200,GYW,KPN,2024-03-21,Alaska,18
3201,FHC,FAI,2024-01-06,JetBlue,13
3202,WAS,VHB,2024-01-25,Alaska,18
3203,OSE,IPF,2024-01-10,JetBlue,14
3204,ZJO,NCB,2024-02-08,Alaska,35
3205,HZP,PSF,2024-01-26,JetBlue,0
3206,FXW,WJE,2024-01-06,United,0
3207,VHB,EPR,2024-03-11,Alaska,0
3208,ZBF,PSF,2024-03-12,American,26
3209,ABW,OSE,2024-03-21,Alaska,28
3210,FAI,XCK,2024-01-09,Southwest,19
3211,EPR,AYW,2024-03-05,Spirit,33
3212,SFI,CWP,2024-03-17,American,0
3213,YDD,KPN,2024-02-07,Delta,43
3214,FDY,GYL,2024-03-29,United,40
3215,TOU,SEJ,2024-03-04,Alaska,24
3216,GPQ,UQG,2024-01-10,United,45
3217,VAU,QAH,2024-03-06,Southwest,0
3218,COH,ZQO,2024-02-19,Southwest,0
3219,FHC,FGY,2024-01-27,United,0
3220,XVC,PNW,2024-03-14,United,24
3221,LKH,YDD,2024-01-02,Spirit,0
3222,UQG,AFQ,2024-03-05,Alaska,25
3223,FXW,AYW,2024-02-03,American,37
3224,OTB,OMU,2024-03-31,American,23
3225,PSB,FAI,2024-01-22,United,15
3226,AFN,GPQ,2024-01-31,American,0
3227,AFN,QPE,2024-01-19,American,0
3228,ZQL,FGY,2024-01-07,Alaska,34
3229,BJZ,FBQ,2024-03-09,Delta,25
3230,XVC,WAS,2024-02-14,Alaska,9
3231,FHC,FTR,2024-02-11,Delta,1
3232,QGM,PSB,2024-02-03,Alaska,0
3233,ZQL,QPD,2024-03-19,American,0
3234,MFK,GYL,2024-03-21,Spirit,48
3235,VHR,SRZ,2024-01-29,Alaska,0
3236,MBT,NDF,2024-02-02,Delta,13
3237,GPQ,GPX,2024-03-15,Delta,30
3238,FXW,LHA,2024-03-29,Southwest,0
3239,WAS,ZBF,2024-03-21,Alaska,13
3240,FHC,PSB,2024-01-27,Spirit,28
3241,VAU,OTB,2024-02-11,American,10
3242,FBQ,EYC,2024-03-21,Spirit,67
3243,QAH,SEJ,2024-01-20,Southwest,0
3244,TDM,YFS,2024-02-25,American,31
3245,GUL,KFZ,2024-01-12,Southwest,6
3246,GFY,AFQ,2024-01-24,Spirit,25
3247,NDF,VHB,2024-03-13,Southwest,18
3248,YFS,GFY,2024-03-23,American,0
3249,SFI,CQU,2024-01-21,United,14
3250,SEJ,YIC,2024-03-18,United,0
3251,KYZ,GUL,2024-01-10,Southwest,22
3252,BJZ,AFQ,2024-03-23,Southwest,15
3253,IPF,FXW,2024-03-08,United,22
3254,YFS,QAH,2024-01-02,JetBlue,31
3255,IPF,XWH,2024-02-19,Delta,17
3256,LLM,VHR,2024-03-23,Delta,12
3257,KPN,BJZ,2024-01-11,American,0
3258,GUL,WYC,2024-03-17,Delta,0
3259,VHR,GYW,2024-03-10,Alaska,33
3260,NCB,QGM,2024-01-11,United,38
3261,ZQL,KFZ,2024-03-13,Southwest,5
3262,PNW,CQU,2024-02-12,Southwest,10
3263,WJE,BJZ,2024-01-08,JetBlue,0
3264,GGO,FGY,2024-03-21,JetBlue,33
3265,FAI,SFI,2024-01-06,Delta,23
3266,GCH,OMU,2024-01-14,JetBlue,48
3267,EPR,GUL,2024-01-01,United,0
3268,CKI,TDM,2024-02-24,Southwest,2
3269,GUL,SRZ,2024-03-24,American,14
3270,OTB,YIC,2024-02-19,Alaska,22
3271,GNE,LLM,2024-03-03,United,5
3272,LLM,OTB,2024-01-14,American,0
3273,SRZ,ZNZ,2024-03-19,American,27
3274,FAI,ABW,2024-01-11,Delta,24
3275,FHC,WJE,2024-01-23,Southwest,0
3276,AYW,OFP,2024-03-17,United,37
3277,GKR,WGE,2024-01-20,Alaska,33
3278,YIC,UEC,2024-03-20,Spirit,12
3279,VQW,BGR,2024-01-14,American,11
3280,GDX,GPX,2024-02-17,American,21
3281,GNE,ZNZ,2024-01-01,Spirit,0
3282,WJE,ZQO,2024-03-24,United,10
3283,ZRA,GUL,2024-02-19,Southwest,0
3284,FXW,KFZ,2024-01-09,Delta,27
3285,WIR,WGE,2024-02-05,United,0
3286,NAI,MFK,2024-01-17,United,40
3287,TOL,QJJ,2024-02-15,American,3
3288,GDX,WGE,2024-03-02,Alaska,5
3289,QPD,FHC,2024-03-22,American,0
3290,ZQL,WAS,2024-02-01,Southwest,4
3291,EPR,PSB,2024-03-04,JetBlue,38
3292,GPQ,GDX,2024-03-09,JetBlue,0
3293,TDM,QJJ,2024-01-11,JetBlue,35
3294,GNE,EPR,2024-03-08,JetBlue,16
3295,ZQO,GGO,2024-01-29,Alaska,0
3296,NAI,VSP,2024-02-16,Delta,0
3297,FBQ,SFI,2024-02-16,JetBlue,43
3298,HZP,ZQL,2024-01-15,Delta,0
3299,BGR,ABW,2024-01-18,American,0
3300,AFQ,GUL,2024-03-11,Southwest,32
3301,BJZ,FBQ,2024-01-29,Delta,16
3302,LHA,ZQL,2024-01-16,Alaska,0
3303,QGM,GUL,2024-02-18,Alaska,14
3304,CKI,YDD,2024-02-24,American,0
3305,USN,YDD,2024-01-14,Alaska,32
3306,EYC,ZNZ,2024-03-02,Spirit,31
3307,KBJ,PNW,2024-01-04,United,20
3308,ABW,GUL,2024-01-11,United,17
3309,ZNZ,VHR,2024-03-13,Spirit,45
3310,EPR,WJE,2024-01-24,Southwest,9
3311,LHA,ZQL,2024-03-08,Alaska,0
3312,UEC,HZP,2024-02-22,Alaska,18
3313,NCB,VAU,2024-03-23,Alaska,51
3314,VHR,VQW,2024-01-15,United,0
3315,GYL,WOB,2024-01-05,JetBlue,2
3316,QAH,NDF,2024-03-05,United,18
3317,VHR,SEJ,2024-02-24,Alaska,8
3318,AFQ,PSB,2024-02-03,JetBlue,0
3319,QCL,CQU,2024-03-31,United,32
3320,WGE,PNW,2024-02-04,Delta,56
3321,OGW,XWH,2024-01-17,Alaska,13
3322,ZVZ,RNG,2024-03-20,Delta,0
3323,OTB,SEJ,2024-01-24,Spirit,0
3324,LHA,COH,2024-03-18,Spirit,15
3325,ZNZ,GGO,2024-02-29,Southwest,32
3326,ZRA,WAS,2024-03-23,Southwest,19
3327,XWH,CWP,2024-01-07,Spirit,9
3328,FTR,WOB,2024-02-24,United,0
3329,FGY,GYW,2024-01-14,Delta,0
3330,ABW,FHC,2024-02-12,Delta,26
3331,VSP,VQW,2024-01-21,JetBlue,28
3332,GYW,KYZ,2024-01-28,JetBlue,0
3333,VHR,QAH,2024-02-09,United,41
3334,PSB,BLZ,2024-03-22,Delta,21
3335,VSP,FGY,2024-01-11,JetBlue,37
3336,FDY,AFN,2024-03-13,Spirit,0
3337,KFZ,AFN,2024-01-07,American,0
3338,NAI,CQU,2024-01-02,American,7
3339,QAH,VQW,2024-02-20,JetBlue,20
3340,VHB,ZRA,2024-02-20,Alaska,45
3341,SRZ,KPN,2024-03-30,Alaska,24
3342,IPF,OFP,2024-02-22,Alaska,5
3343,QCL,IPF,2024-03-05,Spirit,0
3344,ZQO,WJE,2024-01-04,JetBlue,34
3345,XWH,KFZ,2024-03-16,Spirit,0
3346,LFO,OMU,2024-01-21,United,42
3347,YIC,YWE,2024-01-11,Alaska,4
3348,NAI,GNE,2024-01-30,United,41
3349,YIC,WAS,2024-01-19,Spirit,23
3350,GNE,PNW,2024-03-05,JetBlue,7
3351,YFS,FHC,2024-03-24,JetBlue,0
3352,TOL,NCB,2024-02-27,Spirit,3
3353,KPN,NCB,2024-02-07,American,18
3354,ZJO,XCK,2024-01-06,Alaska,11
3355,ZQO,YIC,2024-02-19,United,0
3356,FBQ,KXL,2024-03-18,Delta,6
3357,WJE,FDY,2024-03-21,Southwest,11
3358,IPF,VHR,2024-01-19,Spirit,0
3359,CQU,PSB,2024-01-12,Southwest,19
3360,IPF,AFQ,2024-02-10,United,0
3361,OMU,PNW,2024-01-09,American,0
3362,WIR,ABW,2024-02-15,Delta,0
3363,ZNZ,NDF,2024-03-31,Spirit,0
3364,AFQ,RVU,2024-03-01,American,0
3365,PSF,VAU,2024-03-24,United,0
3366,FAI,FDY,2024-03-03,Delta,49
3367,ABW,VQW,2024-02-21,Southwest,0
3368,ZJO,YIC,2024-01-17,Southwest,13
3369,ABW,UQG,2024-03-20,American,18
3370,FTR,LYW,2024-03-28,Southwest,12
3371,QCL,OSE,2024-02-03,Alaska,8
3372,AFN,ZJO,2024-03-23,Delta,0
3373,TOU,BJZ,2024-03-30,Spirit,39
3374,COH,VHR,2024-01-20,Spirit,46
3375,GYW,OMU,2024-02-18,United,0
3376,FDY,RNG,2024-01-10,United,0
3377,QJJ,YWE,2024-03-26,Delta,4
3378,BGR,YWE,2024-02-29,Alaska,0
3379,GPQ,YWE,2024-01-14,Delta,20
3380,GFY,YFS,2024-01-14,Southwest,0
3381,TOL,XCK,2024-01-26,Southwest,53
3382,OFP,KYZ,2024-02-10,American,33
3383,FHC,SIE,2024-01-28,Alaska,14
3384,TOU,HZP,2024-01-15,American,30
3385,AFQ,LFO,2024-03-10,United,32
3386,HZP,GUL,2024-03-22,United,0
3387,ZRA,FDY,2024-01-05,JetBlue,0
3388,ZQO,XWH,2024-01-08,Spirit,11
3389,ABW,XCK,2024-03-01,United,27
3390,USN,ZVZ,2024-01-03,Spirit,12
3391,YIC,WGE,2024-02-04,American,0
3392,QPE,NDF,2024-01-11,United,0
3393,KYZ,MBT,2024-02-21,Delta,8
3394,UEC,GNE,2024-02-27,Spirit,8
3395,EPR,AYW,2024-01-28,Alaska,49
3396,RVU,GFY,2024-01-07,Delta,0
3397,WGE,NCB,2024-02-08,United,20
3398,BLZ,BGR,2024-02-23,Southwest,39
3399,HZP,GPQ,2024-03-29,Spirit,55
3400,PNW,YDD,2024-02-25,American,1
3401,GGO,WIR,2024-02-19,Spirit,19
3402,VHR,COH,2024-03-17,United,21
3403,ZNZ,FXW,2024-03-26,JetBlue,13
3404,KXL,GUL,2024-02-11,Alaska,8
3405,YFS,LHA,2024-02-10,Delta,18
3406,WJE,AFQ,2024-01-19,Southwest,0
3407,ZRA,LLM,2024-03-27,Southwest,23
3408,RVU,OGW,2024-01-01,Southwest,12
3409,KPN,QPE,2024-02-27,Alaska,5
3410,EYC,IPF,2024-01-05,United,50
3411,LHA,VHB,2024-02-23,Alaska,0
3412,GCH,ZQO,2024-01-22,JetBlue,1
3413,XWH,ZVZ,2024-02-14,United,49
3414,VHB,GKR,2024-03-14,Delta,0
3415,FTR,ABW,2024-01-03,American,0
3416,CQU,QCL,2024-01-16,Alaska,7
3417,GDX,WAS,2024-02-28,Southwest,26
3418,QPD,SRZ,2024-02-15,Spirit,14
3419,GCH,WGE,2024-03-07,Spirit,0
3420,OFP,LLM,2024-01-23,Southwest,0
3421,WGE,FTR,2024-01-23,JetBlue,0
3422,KBJ,PNW,2024-03-10,Southwest,8
3423,XWH,VQW,2024-03-25,Alaska,18
3424,YIC,XCK,2024-03-22,American,18
3425,YDD,ZJO,2024-01-13,Delta,0
3426,GYW,NAI,2024-03-24,Delta,31
3427,KXL,QPD,2024-01-14,Southwest,15
3428,LHA,QAH,2024-03-20,JetBlue,37
3429,IPF,QPE,2024-02-26,JetBlue,18
3430,EYC,LFO,2024-03-26,American,32
3431,EPR,ZVZ,2024-01-29,Spirit,19
3432,AFQ,PSB,2024-02-18,Delta,36
3433,BLZ,HZP,2024-01-16,American,20
3434,YWE,QPD,2024-03-23,Alaska,8
3435,TOU,SEJ,2024-01-01,American,55
3436,OTB,QCL,2024-02-06,American,27
3437,GPX,RVU,2024-02-09,Spirit,21
3438,EPR,GKR,2024-01-31,Delta,0
3439,EPR,LFO,2024-01-02,Delta,0
3440,WJE,FTR,2024-03-07,Spirit,15
3441,TOU,KBJ,2024-02-10,American,12
3442,CWP,WIR,2024-02-25,United,0
3443,COH,SEJ,2024-01-25,JetBlue,12
3444,WOB,SEJ,2024-01-07,Spirit,41
3445,WIR,WGE,2024-01-17,Alaska,23
3446,QJJ,YFS,2024-01-23,Southwest,0
3447,ZRA,OGW,2024-01-21,Southwest,7
3448,TDM,IPF,2024-03-31,Spirit,0
3449,KPN,QCL,2024-01-16,Alaska,2
3450,WIR,SEJ,2024-03-21,American,1
3451,PSB,PNW,2024-02-11,United,0
3452,NAI,CKI,2024-02-25,Delta,0
3453,WYC,TOL,2024-03-16,United,7
3454,CKI,ZJO,2024-03-31,JetBlue,0
3455,LYW,WIR,2024-02-18,Delta,0
3456,LHA,YFS,2024-01-17,Southwest,51
3457,QPE,WYC,2024-02-15,United,31
3458,VSP,WAS,2024-01-29,American,2
3459,VHB,GPQ,2024-02-01,Alaska,10
3460,ZQO,XWH,2024-02-03,Alaska,0
3461,USN,MBT,2024-01-11,United,43
3462,WYC,SFI,2024-03-22,JetBlue,47
3463,GYW,LLM,2024-02-28,JetBlue,13
3464,FAI,GYW,2024-01-19,American,30
3465,RVU,GFY,2024-01-12,Delta,13
3466,GDX,ABW,2024-01-27,Southwest,0
3467,IPF,SIE,2024-01-03,Southwest,1
3468,ZNZ,SIE,2024-03-21,Delta,12
3469,FBQ,YIC,2024-02-23,Southwest,0
3470,ZRA,QPE,2024-02-27,Spirit,5
3471,PNW,GFY,2024-02-08,Delta,8
3472,NDF,GPX,2024-03-13,Alaska,8
3473,FHC,LFO,2024-01-16,American,11
3474,BGR,KFZ,2024-03-19,JetBlue,0
3475,GCH,XVC,2024-01-21,JetBlue,0
3476,TOU,ZBF,2024-01-16,United,0
3477,FHC,CKI,2024-03-09,Delta,29
3478,OGW,UQG,2024-01-20,United,0
3479,ABW,LLM,2024-01-28,Delta,33
3480,MFK,ZQL,2024-01-29,Delta,37
3481,YFS,GGO,2024-01-17,American,3
3482,MBT,KFZ,2024-01-26,Delta,0
3483,BGR,QGM,2024-03-11,Alaska,2
3484,OMU,YWE,2024-03-04,Southwest,8
3485,UQG,RNG,2024-01-25,American,0
3486,NDF,BLZ,2024-03-28,Spirit,0
3487,GNE,MBT,2024-02-20,Delta,40
3488,EYC,TOL,2024-03-16,American,23
3489,CWP,FBQ,2024-03-03,Southwest,0
3490,OSE,WGE,2024-03-17,Alaska,0
3491,FGY,ZRA,2024-03-20,Delta,3
3492,FHC,QJJ,2024-02-24,United,5
3493,FDY,SRZ,2024-02-17,Alaska,19
3494,KYZ,OSE,2024-01-22,Delta,0
3495,UQG,ZBF,2024-03-16,Southwest,20
3496,OMU,FHC,2024-03-23,JetBlue,48
3497,SRZ,SEJ,2024-01-04,Delta,26
3498,GFY,MFK,2024-02-24,Spirit,9
3499,GFY,SRZ,2024-02-01,Delta,6
